Job ID,Job Title,Company Name,Footer Placeholder Label,Tags and Skills,Experience,Salary,Location,Job Description,Scraped Date,Min Salary,Max Salary,Min Experience,Max Experience,Posted Days Ago
020125015343,opening for interior designer 1to 3 years,surabhi placemrnt services,30 days ago,"Furniture Design, Modular Kitchen, Architectural Design, Interior Designing, Home Decor, Interior Decoration, Home Furnishing, Furniture",1 5 yrs,2 5 6 lacs pa,"pune, ahmedabad, mumbai all areas","we are looking interior designer at pune and mumbai location, modular kitchen, commercial architected designing etc",2025 04 03,500000.0,600000.0,1.0,5.0,30
291221502004,interior designer,z2plus placement security agency pvt ltd,30 days ago,"AutoCAD 3D, Interior designing, 3DSmax, 3D Studio Max, AutoCAD, 3D, Interiors, Design",5 8 yrs,not disclosed,kolkata,"required educational qualification is diploma, professional degree with good knowledge in interior designing , experience person and adequate knowledge of application on auto cad,3d max and others for perspective view specially office etc",2025 04 03,Not Specified,Not Specified,5.0,8.0,30
270220501616,interior designer,mycityband,30 days ago,"Retail, Interior designing, Interiors, Design",1 2 yrs,not disclosed,bhadaur,candidate should be interior designing and having minimum 1 to 2 years of years of experience in same field female preferable job timing 10am to 8pm,2025 04 03,Not Specified,Not Specified,1.0,2.0,30
270220501615,interior designer,mycityband,30 days ago,"Architecture, AutoCAD, REVIT, Interior designing, 3DSmax, Interiors, Design, 3ds Max",2 7 yrs,not disclosed,piplod,"requires an extensive experience in interior designing field candidate should have minimum 2 years of experience software proficiency in auto cad, 3ds max, revit architecture",2025 04 03,Not Specified,Not Specified,2.0,7.0,30
270220500565,interior designer,mycityband,30 days ago,"Construction, C, Architecture, Interior designing, Design, Interiors",5 10 yrs,not disclosed,"hyderabad, ahmedabad","candidate should be barch interior designing and having 5 to 10 years of experience in interior designing candidate must have an excellent communication skill in english,gujarati and hindicandidate should be able to prepare,interior layouts from coceptual to g f c drawings including creative concepts",2025 04 03,Not Specified,Not Specified,5.0,10.0,30
270220500466,interior designer showroom,mycityband,30 days ago,"autocad drafting, AutoCAD, Draughtsman, Interior designing, Design, Drafting, Showroom, Interiors",1 4 yrs,not disclosed,bhadaur,draftsman autocad candidate should have knowledge work experience in autocad drafting should have good knowledge in interior designing to create new ideas for designs,2025 04 03,Not Specified,Not Specified,1.0,4.0,30
270220500368,interior designer showroom,mycityband,30 days ago,"Basic, Sales Executive, Sales, Showroom, Sales executive activities, Interiors, Design, Interior designing",1 3 yrs,not disclosed,bhadaur,candidate should be graduate or above and having 1 3 years of experience in the same field must be fluent in english should have basic computer knowledge as well age limit 18 28 years,2025 04 03,Not Specified,Not Specified,1.0,3.0,30
110325016872,hiring for interior designer,triumph it services,22 days ago,"Interior Designing, Residential, Modular Kitchen, Working Drawings, Interiors, Drawing, Design, Hiring",8 13 yrs,8 14 lacs pa,bengaluru,"salary attractive salary day shifts were looking to hire one of the reputed mnc interior designing company for designer requirementcollaborates with architects,engineers,painters,and builders in case external to further understand how interior space should function,appear,and be furnishedelevating your living experience with our bespoke design solutions",2025 04 03,800000.0,1400000.0,8.0,13.0,22
050325025518,interior designer surat location,sapwood ventures,28 days ago,"Interior Architecture, Furniture Design, AutoCAD, Modular Kitchen, Interior Designing, Rhino, 3ds Max, Sketchup",3 5 yrs,2 25 4 25 lacs pa,surat,"bachelors degree in furniture design,industrial design,or related field required skills and qualifications proficient in autocad,rhino,3ds max,or similar software 5 years professional experience in furniture design",2025 04 03,400000.0,2500000.0,3.0,5.0,28
040325919989,interior designer,jobs territory,29 days ago,"AutoCAD, 3Ds Max, Interior Designing, Design, Sketchup, Presentation Skills, Design Programs, Time Management",2 5 yrs,3 8 lacs pa,"hyderabad, chennai, bengaluru","responsibilitiesundertake design project from concept to completion, determine the clients goals and requirements of the project, interpret and translate customer needs into rough plans, research and decide on materials and products sourcing, place orders for materials and oversee installing the design elements, work closely with designers, decorators, architects and constructors, research and follow industry changes, evolutions and best practices desired profile of the candidateexpertise in layout, colour, lighting, materials selection, custom furniture and all installations, attention to detail, artistic ability, vision and creativity, communication and presentation skills and project and time management skills",2025 04 03,300000.0,800000.0,2.0,5.0,29
040325919895,urgent hiring for interior designer,jobs territory,29 days ago,"Interior Designing, Sketchup, AutoCAD, Modular Kitchen, Client Handling, Client, Hiring, Modular",2 5 yrs,2 5 7 5 lacs pa,hyderabad,"job title designer cum sales executive department retail sale key deliverables plan the functional aspects and the visual look of interior space of the outlet including lighting,cabinets,floor coverings,appliances,and accessories assist the walk in clients to identify their interior needs on the basis of their interior plan and specifications",2025 04 03,700000.0,500000.0,2.0,5.0,29
160325001629,interior designer,home creative interior opc pvt ltd,17 days ago,"Sketchup, AutoCAD, VRAY, Residential, Modular Kitchen, Site Supervision, AutoCAD 3D, Interiors",1 5 yrs,2 25 4 25 lacs pa,pune pune station 16,"proficiency in design software such as autocad, sketchup, revit 3ds max, develop detailed plans, including floor plans, elevations 3d renderings select colors, materials, furniture, and other design elements that align with the client s vision",2025 04 03,400000.0,2500000.0,1.0,5.0,17
100325021355,interior designer,vardhaman group of india,23 days ago,"ergonomic kitchen layouts aligned with franchise specifications., Ergonomics, Design, Interior designing, Layout, Interiors, Franchising, Franchise",2 3 yrs,2 5 3 lacs pa,pune akurdi,"this role combines interior design expertise with project management skills to create functional, efficient, and visually appealing kitchen spaces, ensuring all franchise locations are consistent with brand standard",2025 04 03,500000.0,300000.0,2.0,3.0,23
